Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Andorra,AND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.66468956353548,8.15637702246655,5.8395499748266,6.19838433868839,6.25087653552132,5.06040294790886,5.19128018876127,5.24227833734658,4.80533931673356,6.62119707047771,6.18029318057362,5.84568096888111,6.06963007473451,6.50749253992601,7.5470567791822,9.12253447070414,9.83116860869255,10.016995912763,8.6077417624351,6.66070380425936,9.49269324219255
Angola,AGO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.89016332100962,3.87310081436431,3.66182566484066,3.9998144235304,4.68193728311966,3.91288354903499,3.61281577438344,3.399491640092,3.46173679106739,5.10942178535679,4.54177380185367,4.16780479660129,4.40328959394631,4.82734281508691,4.76307157240238,5.6851448644464,6.7526805695234,6.58054962283088,6.05946920564536,4.30866653967553,6.82847515651985
Angola,AGO,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,22.2123554945612,26.9598114360045,37.9075789655613,41.1829863790656,40.347464274602,35.5267258263529,37.1568468383723,34.6118783461354,34.338201603897,48.9906736748373,41.8870236648356,39.0758313423906,39.6049460938059,42.7849161208976,46.8139275295854,48.6598890939393,46.980994325159,46.7626245811004,43.2069094144864,38.8503462339698,39.6200699232875
Antigua and Barbuda,ATG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.59689852993905,1.6133808356082,1.7309205350118,1.74806575356684,1.60997394564425,1.75633598841419,1.65211521296098,1.60589089985752,1.54763610412009,1.49163724298882,1.6334084585151,1.93318183889934,1.898847481064,2.01729829368227,1.65576063634316,1.61232672128831,1.56801881003821,1.79359865171034,1.73591171688518,1.73340883252786,2.2141976776872
Antigua and Barbuda,ATG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,1.63140910720688,1.74015638735946,1.81733012556678,1.90462186509361,1.85561779427932,1.79145546705286,1.81783862123243,1.69448010269576,1.58845585114579,2.0612153210171,2.15638289983202,2.24637162148964,2.10996771465434,2.73926223623864,2.75495809476392,2.68296264688687,2.72740397753933,2.49070275561745,2.47460246076498,2.30272543313273,2.43069820745129
Antigua and Barbuda,ATG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,76.2065256364288,75.8474066534031,74.9866974709277,74.479623919352,73.1680405272081,72.6147719044171,68.2770844197601,67.6409598104078,67.2690507922005,68.4172121731107,70.687637232427,72.0802052337203,71.6157488286531,70.9483966632287,70.3871640764845,69.8808834408864,68.5308267032417,67.3897576408968,65.8246560809954,66.8604625642511,65.3080199796744
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.67991094417297,4.56858960891786,10.2066467144411,10.328166939117,8.36248661002826,7.93875427420938,6.93557229126392,7.45235394606923,7.3189545972436,5.2736234689014,7.13216745078964,6.99873377022519,5.7817442068501,6.05291843670451,6.71270351428559,5.1566859021408,6.26456582010254,5.23162237725058,4.53787889681146,5.11101651115706,5.93240449413718
Argentina,ARG,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,16.4942719439838,16.0932258763829,20.347773913878,22.4867505875749,18.9370136214371,18.340415936715,17.8777938558849,17.0474154518997,16.5383660984547,15.5837772738051,15.8448608064195,15.8506983942663,15.2168009115954,15.0110542553443,14.7727785491821,14.1815854549835,13.4880259708051,12.8351683415363,14.0601434041581,14.469857210653,15.3692068333407
Argentina,ARG,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,63.469313441501,65.0812573281962,54.7764456459146,51.0316942508769,47.8369882937827,48.4861459282405,48.7491333682456,49.5083307772744,50.2551922042782,53.3060010032753,51.4951802052167,51.8119007511102,53.6581179163924,53.9190936666216,52.9405434663365,55.8149012843362,56.1222358547004,57.3499373815692,56.3697502721818,54.9588429102213,54.6126744852331
Armenia,ARM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,17.9126819526397,18.4347628834968,18.0720363470662,17.2231200318056,16.39047353385,14.9942601242776,13.9423116554146,11.5256107379588,11.2134239063556
Armenia,ARM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,9.42475853227752,9.68257531952384,9.66640553649803,9.20617105938632,10.2846499812967,10.631126108104,11.2719184358436,11.7114918602964,12.3857263612884
Armenia,ARM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,45.6989324054448,45.749756861728,47.4130437470384,48.2126693907876,49.9105094267778,50.7652583569469,52.6163051198371,53.9731853016919,53.1559956484857
Aruba,ABW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.410021828071138,0.405149839976724,0.402215827338129,0.401381978993919,0.391652043118576,0.386673058485139,0.393755760368664,0.405233924375134,0.380728530728531,0.440397943214845,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,3.92219425790522,3.8559790514984,3.84258992805755,3.71835268103925,3.39759338179995,3.27253116011505,3.16889400921659,2.95941038239692,2.83943833943834,3.14173932483792,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,67.6377971540012,69.680680826302,69.9917122302158,68.691597567717,67.5616194534971,67.3739693192713,66.9290092165899,65.421085238197,65.8893365893366,69.5702660406886,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.11490323731114,3.50219780997615,3.94915687175001,2.88893596341479,3.06360356499632,2.88798590508864,2.73357531178764,2.2080882021692,2.34375861738351,2.3021607847244,2.20622661871056,2.29247802028073,2.26809636459164,2.28571763293922,2.22094606810034,2.37609867379823,2.40423129264832,2.70247380513086,2.45780397255264,2.11686400565607,2.00609228488954
Australia,AUS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,11.5701155470122,10.9930137248101,10.5553489443195,10.8621699418076,10.8821570660011,10.3348623009791,9.89207119935579,9.29066649014465,9.20219892293843,8.45352678528927,7.99703421247749,7.3685131088414,7.05045459273345,6.60833321401096,6.36863463394708,6.29999747413608,6.08549932920885,5.79873746244275,5.77727182456784,5.61511806427613,5.65111420964366
Australia,AUS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,64.3806613653468,64.1750603424478,63.9761030944481,64.3058653474723,64.2820493516872,64.3624356335626,63.7086403134502,64.3180044185668,64.4616346662119,64.0694567414643,65.6899677478282,64.6260873490195,65.161981165539,66.2504702386144,65.6862800295017,67.2304271728744,68.2213297107394,67.0145295268497,66.6572433484215,66.0647159531155,66.2808084948704
Austria,AUT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.64730021298979,1.67070339573168,1.56277441149196,1.49193189790189,1.47647439267771,1.25939963482441,1.30318945861739,1.41639156023265,1.34222302680426,1.14681776764538,1.26732767225745,1.40191493427276,1.3485513899381,1.25472121594195,1.20074056404147,1.1297901935645,1.11031647926172,1.21053643138638,1.13015550798024,1.07158272416678,1.09990874209402
Austria,AUT,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,18.2149670740326,18.3410929949555,17.7267828085994,17.4531746104997,17.3364603484259,17.4078184700008,17.8234362098009,18.1536476227364,17.4174657293044,16.3619956421939,16.4785007359327,16.595609061091,16.7061233748154,16.4957293719062,16.5600152509678,16.6900364578037,17.047414633819,16.8427076676864,16.8284845817184,16.5435327871752,16.2641408100842
Austria,AUT,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.3090153444783,59.4875285840504,60.2956964515702,60.3935712577189,60.3182667785607,60.5724261845015,60.7033786497088,60.3153124870919,61.0266320776577,62.1685810384121,62.2941578518769,62.2762436725454,62.0008552248552,62.3265831085282,62.6537932745237,62.8806356002249,62.6034907780993,62.5629819342208,62.8642278197813,63.2084329953516,63.1456649752916
Azerbaijan,AZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.0848646701003,14.8374595530138,13.9546391752577,12.4256629119149,10.9880190382406,9.08684368137353,7.09157055829982,6.70298478517657,5.59580638410253,6.12193306461806,5.52125279642058,5.07564993663838,5.13976950772418,5.3662644804235,5.31940671805552,6.17745494667157,5.60494628069084,5.60736901068842,5.21250561853868,5.6952581438455,6.92551102962495
Azerbaijan,AZE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,5.29238464636188,6.18744826548273,7.43092783505155,8.63639543832645,8.28351035145718,6.48752245957277,5.77290330840384,4.98404471007211,4.70560975852825,5.52589076302965,4.73778405745908,3.98832610114819,4.24121862424352,4.21573682582242,4.70701069744349,4.99062155204119,4.89266067799527,4.69946458376577,4.61981221595166,5.00365096304835,5.76773865766883
Azerbaijan,AZE,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,35.7855916576588,34.4796448190232,32.4552577319588,31.9247183936193,31.7987854915477,25.40946296666,23.3140583158187,21.6321997143915,23.4420936188872,31.2245270564443,27.9335923701872,27.3238354901885,29.2082924610503,30.9140283936613,33.6158646831859,39.9959543949982,38.6924660572079,37.5760970630301,34.7979823203316,36.491070403755,42.0326871198169
"Bahamas, The",BHS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.34464685685702,1.19862993112386,1.51331582811254,1.34722421080282,1.16175185996252,1.06443545271548,1.17042464776611,1.09339124571261,1.04313129393882,0.9096409923502,1.09749043162674,1.09230471329484,1.07271116086003,0.926190612314905,0.83820190435165,0.811565438245337,0.86886913596718,0.775908800375414,0.674570409260154,0.515784995898028,0.438051980822609
"Bahamas, The",BHS,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,2.8874000646322,2.21211541952649,2.52557098397056,2.41260235240003,2.6868272578791,2.39116732071328,2.52182251838009,2.29508567252508,2.09861295838875,2.09277536676164,2.1276258548143,2.19156045658337,2.94575812695303,2.60038495988413,2.64922057992085,2.42039930701563,2.99434651368344,2.7646302094711,2.0540902646871,1.24198596214032,1.26267978803936
"Bahamas, The",BHS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,77.6713093715448,82.3532099117198,80.9443811394007,81.4681699960203,82.2911248562995,82.168927024664,78.9289139147754,82.23601805932,81.1685350560517,82.2894501681033,81.0746293493506,79.8037823533209,76.9404412107644,78.8491224058087,78.2749553527358,76.9994785797184,77.3493654420226,75.6191493321035,74.9700104379255,74.1507398742062,75.7133484733787
Bahrain,BHR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,0.268763501054214,0.29227169028013,0.264810236570707,0.337284356568349,0.297677228105778,0.290850277264325,0.275737043040234,0.274789045054941,0.299909668641636,0.316230179939426,0.332168625493488,0.29059524041583,0.288039061867892,0.281214886843175,0.312830491821608
Bahrain,BHR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,13.2467349546336,14.4669591015461,15.0965626389995,13.9817061788314,14.4822350408918,15.0475970425139,14.8581441893694,14.8172759104328,14.9280933710803,17.3849511436363,18.1028600659222,18.5054287929202,17.6201950982703,17.6219280180715,18.1254063541731
Bahrain,BHR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,53.4635279305642,52.8099940272787,48.3070764329234,55.5964970660087,53.6817129162749,49.3409426987061,51.1878834846658,50.8394878886851,52.4743941665379,58.8349161972893,59.6022392092638,57.4442913329745,55.7605349899918,54.7995406433608,56.6514961108699
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.7181480755923,21.8483405815259,20.5841344226366,19.8127182977042,19.2669595662859,18.5710395455964,18.0340165108542,17.8065367823955,17.5956955421992,17.1046290519632,17.0011812592919,16.8099867573503,16.1775631728154,15.4932779979784,15.3516208986344,14.7829964369364,14.0455462197579,13.4134659962126,13.0743126586412,12.6802755700275,12.91707789825
Bangladesh,BGD,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,14.035315753916,14.1783570229665,14.3174375493986,14.1454615609431,14.44207318664,14.743998758061,15.3075621798679,15.9340729924007,16.124366972693,16.4801860604835,16.1212283592006,15.9967342498947,15.9142206705617,16.4420194734025,16.6127076619157,16.7886735625088,17.0302468647422,17.3006412745483,17.9581434052737,18.9326330099565,18.5118133162664
Bangladesh,BGD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,50.566324299804,50.5801185568603,51.5724174972413,52.4004924204798,52.8058618188649,52.8799568974096,52.7445971888149,52.8840217973928,52.932121684056,53.3233235281853,53.4982962820487,53.045792114203,53.1515772370168,53.3901814201826,53.6357543166708,53.7138319423318,53.6713010179276,53.4762107306392,52.9607226336185,52.849325301184,53.4025407066335
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.99542408890342,2.11818628253397,1.8895863511991,1.9785013241938,1.64319930323704,1.58659510407121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,7.74309527700605,7.7934195449337,7.53581200708193,8.09004517837669,7.77035854260415,7.01531614085613,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,71.2632783134499,71.5010640039286,73.6922581683567,71.7417043153139,72.8538249383074,71.9348082209713,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.0968271694147,10.3504297393613,10.1284322239778,8.63562770752199,8.85025144123636,8.51859080856531,8.57872759155765,8.30316995882275,8.66625369440669,8.13139157710571,8.89151958926658,8.00175755504565,8.13105224877181,6.80912226763989,7.30299492661078,6.28329656129848,6.89528062433517,7.56580253848292,6.59010772590188,6.79466882799274,6.82931308926166
Belarus,BLR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,27.0435087258315,26.5995854005078,25.9684065145782,26.6535028223866,28.5502822462884,25.3421467992273,24.9998107661448,24.9069369414801,26.1843674590187,22.4573918318715,22.5100870673179,26.422236326059,24.7830279828939,21.99575510837,21.0875576311376,20.6443546037968,20.1521869635278,21.6291152000696,21.2579004036145,21.6399061545096,21.4772186169272
Belarus,BLR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,39.8946769143182,44.3475881023921,44.0705784232333,43.252800507592,41.8164578990954,39.6283221474447,40.8328812746793,40.4715469411405,37.9914446940769,42.172884617144,43.474996157587,44.1312307767417,43.293602989098,45.4221296473698,45.65231231308,47.7421762986709,48.5229965560459,47.6337185881178,47.8104508104582,48.426692673832,49.0748676924751
Belgium,BEL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.17600527973714,1.10935029767163,1.03313414275776,1.0294445025288,1.02291054131515,0.840639973990251,0.907269380581052,0.887523940039387,0.712338067185966,0.645274318792124,0.765104156770348,0.648034219951815,0.781226734946645,0.681174913459581,0.637835968092569,0.6864147804639,0.628433475870949,0.665093660241847,0.603070151603354,0.665864007644292,0.638136421029961
Belgium,BEL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,17.5359744500664,17.0405421304565,16.7945870519173,16.2002374109264,16.0899360790406,15.8709459755849,15.0185375125134,15.0603182770214,13.9927407246937,12.9180414739627,13.3385985188637,12.9290593502954,12.6242086806826,12.562639991855,12.5646861948773,12.6933338836875,12.3569440759775,12.4291175308128,12.1720046588327,12.2964517995728,12.3794657347488
Belgium,BEL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,63.0558428934957,64.1634154249023,64.6783106970426,65.312044586028,65.24479338804,65.8743326615868,66.148949028376,66.0540499955037,66.9573617790939,68.0868743520415,67.6576340646489,67.9727359630266,68.499101572423,68.7718896355121,69.1611458268456,69.2286131028117,69.3755634056779,69.3106910884864,69.626658643991,69.4316785131024,69.5814051827026
Belize,BLZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.649289253598,13.1563769006761,12.7946889635888,14.5983694593481,14.4214411711163,13.4754697886719,12.8168444877195,11.7038634968023,11.1165879848105,11.2461768189699,11.6630932942466,11.6504479930603,13.4255916228063,13.7116820959674,13.7231115303345,12.9257635967384,11.0990077849637,11.1999072496662,9.55779896453604,8.96797161579081,10.7099780570846
Belize,BLZ,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,9.50768770195432,8.94297431793023,8.36447486724328,7.83133497821621,7.83785907105911,7.83935712083706,10.2580592534923,11.2053057961201,12.6856210321521,11.6034049554567,12.3871396060826,13.7197622995142,12.4470326626321,10.1799420318222,8.81306363913071,7.05682058626956,6.68622515405186,6.76065610218537,5.4798847368925,6.1355466548305,7.43790762866879
Belize,BLZ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.3966995902821,58.5748689697662,59.8747651786301,61.0323243073537,61.0180498781324,61.9325129976476,59.9124858154454,60.4330432875389,60.0856565450859,61.5466206516624,60.270443794048,59.2825399107411,59.3282244139044,59.1733025975193,59.4924693437737,60.072864285073,61.638676037728,62.460154096091,65.7860713058077,64.3999929304555,66.2825439843907
Benin,BEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.5412339925262,25.0481627427766,25.38272927764,24.4539837351198,26.5208492800284,26.6894285026991,26.631803428758,26.9710869666408,26.8261561852139,26.9789553760994,25.8411354962681,25.7970008253273,25.7689758312295,25.2754046390823,25.6184529738008,26.3920850925037,27.7536354980493,28.4890165273264,28.0647739126112,26.8758016258337,27.1091750361118
Benin,BEN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.9838577181885,15.6382657209159,15.6429961497365,15.7466383947755,14.8084293484338,15.6708185798349,15.4383500380973,13.7419112978014,12.2499787599105,12.2191205154048,11.7398853272359,11.7335701368448,10.7121556949179,10.9217698965752,10.3866281769808,10.0356700779199,9.93126564010032,9.62006825024772,9.16246199518912,9.86572844000364,9.68791310326743
Benin,BEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,35.3186631524293,37.595219547784,35.7896106948174,37.2055321288927,36.8973075406702,38.0187915766517,39.2378743115272,41.0098695799623,43.8028111047733,44.0902785058205,44.5474397323122,46.9792375495936,48.8721211959796,49.4207609001386,49.528551651517,49.2408968968993,48.2031996094347,48.4009792238265,48.8000788398564,48.0268213377537,47.8973320949726
Bermuda,BMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.668952155022428,0.692327610262023,0.795458124345352,0.821851057858248,0.844158464897229,0.80164153178958,..,..,..,..,0.286094289177554,0.312941026259641,0.281396534564362,0.328283343819346,0.211116703055883,0.227889496811275,0.307018452846711,0.274700811333467,0.235039129585599,0.219090759319107,..
Bermuda,BMU,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,2.10803853733328,2.13543640347981,1.70941293793779,1.74223354367056,1.64765322907988,..,..,..,..,0.855449206167856,0.703756923948915,0.597959796732238,0.51712437029792,0.480075734472843,0.5141752075763,0.431063531109314,0.463659126815448,0.487380904164248,0.511710606186732,..
Bermuda,BMU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,88.9208362436141,89.7451182071164,90.6870885586941,90.0702562855759,90.8153554387691,90.4111192642738,90.1322785177954,89.7082682984063,89.6144956853432,89.1670529293184,..
Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.2671952814324,23.1666573488839,23.2013929168235,22.1368206445982,21.7299398203436,20.1999744993388,19.3648112454547,16.7371116328124,16.380940214112,16.1903535730568,14.7830364590176,14.2955525913407,13.9639784972823,14.0912157774554,14.5144485329975,14.4368680116704,14.3946237291342,15.0336188059309,15.991248235553,15.7841491366789,19.2323200518491
Bhutan,BTN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,8.48660329623634,8.63583590977605,7.6481168015003,7.40750985851915,7.42324258234064,7.31512082535188,7.81465286154029,8.34901280454999,8.59936786435437,8.39944370961685,8.93454271019398,8.49405871530355,9.05904022346336,8.53072400106896,8.3384312752268,8.20284760576769,7.64106816429731,7.50731843341878,7.43150007735749,7.10560426014262,5.94617784521428
Bhutan,BTN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,37.0740314436757,36.3303083925265,35.020680355007,35.3423795866876,36.9746613579346,39.1330465484435,38.5776545623731,35.1770071224122,36.3266556109419,37.9433022696798,37.3121897073644,38.9984735262001,37.3202726157366,37.2022745621284,38.2347789983378,38.6186169053355,38.3235222612564,38.055682694688,39.925237228141,43.4693925460413,43.6757251858112
Bolivia,BOL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.9658126794824,13.2556528239734,12.9551186931645,13.4272368695181,13.3223838016062,11.7927212046632,10.9375478724039,10.0111560928617,10.4424044642439,11.1524077966596,10.389905672446,9.76958587938724,9.81216188902508,9.96697949425106,9.74021755454652,10.2394940991574,11.1718754077163,11.5893359419581,11.4819241618103,12.2217575775717,14.0227866347742
Bolivia,BOL,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,13.2411066356404,13.3447710775211,13.0354223800508,12.784447851236,12.5074553565844,11.6269452083892,11.3316031191812,11.4149163906573,11.1684734598218,11.6167256423393,11.2700224575861,10.3384637904088,10.2142087894854,9.92781122665935,9.7383279751169,10.1911908657374,10.9842215186148,10.4935084393229,10.3431514961724,10.4895035463436,10.8443722137921
